timestamp,power_value
2025-07-07 13:56:19.673000+00:00,62.0
2025-07-07 13:56:26.087000+00:00,62.0
2025-07-07 14:26:06.448000+00:00,69.0
2025-07-07 14:26:08.429000+00:00,69.0
2025-07-07 14:26:13.068000+00:00,69.0
2025-07-07 14:41:04.761000+00:00,60.0
2025-07-07 14:41:12.798000+00:00,60.0
2025-07-07 14:41:13.145000+00:00,60.0
2025-07-07 14:56:06.497000+00:00,62.0
2025-07-07 14:56:15.687000+00:00,62.0
2025-07-07 15:11:11.473000+00:00,60.0
2025-07-07 15:11:31.475000+00:00,60.0
2025-07-07 15:26:02.422000+00:00,60.0
2025-07-07 15:26:16.803000+00:00,60.0
2025-07-07 15:56:00.760000+00:00,88.0
2025-07-07 16:11:00.296000+00:00,89.0
2025-07-07 16:26:09.059000+00:00,86.0
2025-07-07 16:26:30.176000+00:00,86.0
2025-07-07 16:41:00.183000+00:00,89.0
2025-07-07 16:56:09.445000+00:00,85.0
2025-07-07 16:56:28.971000+00:00,85.0
2025-07-07 17:11:16.605000+00:00,89.0
2025-07-07 17:11:19.208000+00:00,89.0
2025-07-07 17:26:00.456000+00:00,103.0
2025-07-07 17:26:11.978000+00:00,103.0
2025-07-07 17:41:01.873000+00:00,104.0
2025-07-07 17:41:22.353000+00:00,104.0
2025-07-07 17:56:12.386000+00:00,35.0
2025-07-07 17:56:23.602000+00:00,35.0
2025-07-07 18:26:00.154000+00:00,17.0
2025-07-07 18:26:13.768000+00:00,17.0
2025-07-07 18:41:00.327000+00:00,18.0
2025-07-07 18:41:03.403000+00:00,18.0
2025-07-07 18:56:00.172000+00:00,17.0
2025-07-07 18:56:27.942000+00:00,17.0
2025-07-07 19:11:05.457000+00:00,17.0
2025-07-07 19:11:07.631000+00:00,17.0
2025-07-07 19:11:21.817000+00:00,17.0
2025-07-07 19:26:09.433000+00:00,17.0
2025-07-07 19:26:19.358000+00:00,17.0
2025-07-07 19:26:29.779000+00:00,17.0
2025-07-07 19:40:59.859000+00:00,19.0
2025-07-07 19:41:00.523000+00:00,19.0
2025-07-07 19:41:28.976000+00:00,19.0
2025-07-07 19:55:59.847000+00:00,17.0
2025-07-07 19:56:01.751000+00:00,17.0
2025-07-07 19:56:08.147000+00:00,17.0
2025-07-07 20:11:02.831000+00:00,17.0
2025-07-07 20:11:09.021000+00:00,17.0
2025-07-07 20:11:10.887000+00:00,17.0
2025-07-07 20:26:10.086000+00:00,20.0
2025-07-07 20:26:12.005000+00:00,20.0
2025-07-07 20:26:19.327000+00:00,20.0
2025-07-07 21:26:15.956000+00:00,22.0
2025-07-07 21:26:18.618000+00:00,22.0
2025-07-07 21:26:27.877000+00:00,22.0
2025-07-07 21:41:16.854000+00:00,16.0
2025-07-07 21:41:19.690000+00:00,16.0
2025-07-07 21:41:28.780000+00:00,16.0
2025-07-07 21:56:17.431000+00:00,18.0
2025-07-07 21:56:17.757000+00:00,18.0
2025-07-07 21:56:29.795000+00:00,18.0
2025-07-07 22:11:18.014000+00:00,17.0
2025-07-07 22:11:18.503000+00:00,17.0
2025-07-07 22:11:28.484000+00:00,17.0
2025-07-07 22:26:13.792000+00:00,17.0
2025-07-07 22:26:17.057000+00:00,17.0
2025-07-07 22:26:23.521000+00:00,17.0
2025-07-07 22:41:14.610000+00:00,18.0
2025-07-07 22:41:17.921000+00:00,18.0
2025-07-07 22:41:24.899000+00:00,18.0
2025-07-07 22:56:15.409000+00:00,18.0
2025-07-07 22:56:18.650000+00:00,18.0
2025-07-07 22:56:25.699000+00:00,18.0
2025-07-07 23:11:16.212000+00:00,17.0
2025-07-07 23:11:19.527000+00:00,17.0
2025-07-07 23:11:26.516000+00:00,17.0
2025-07-07 23:26:17.124000+00:00,17.0
2025-07-07 23:26:20.315000+00:00,17.0
2025-07-07 23:26:26.720000+00:00,17.0
2025-07-07 23:41:19.042000+00:00,19.0
2025-07-07 23:41:21.073000+00:00,19.0
2025-07-07 23:41:29.577000+00:00,19.0
2025-07-07 23:55:59.522000+00:00,17.0
2025-07-07 23:56:04.323000+00:00,17.0
2025-07-07 23:56:25.763000+00:00,17.0
2025-07-08 00:11:15.779000+00:00,17.0
2025-07-08 00:11:18.940000+00:00,17.0
2025-07-08 00:11:23.950000+00:00,17.0
2025-07-08 00:26:05.653000+00:00,17.0
2025-07-08 00:26:27.460000+00:00,17.0
2025-07-08 00:41:16.917000+00:00,16.0
2025-07-08 00:41:18.430000+00:00,16.0
2025-07-08 00:55:59.543000+00:00,17.0
2025-07-08 00:56:14.124000+00:00,17.0
2025-07-08 00:56:21.696000+00:00,17.0
2025-07-08 01:11:15.312000+00:00,18.0
2025-07-08 01:26:02.354000+00:00,17.0
2025-07-08 01:26:27.959000+00:00,17.0
2025-07-08 01:41:13.324000+00:00,18.0
2025-07-08 01:41:28.991000+00:00,18.0
2025-07-08 01:56:02.672000+00:00,20.0
2025-07-08 01:56:23.635000+00:00,20.0
2025-07-08 02:25:59.458000+00:00,17.0
2025-07-08 02:26:01.704000+00:00,17.0
2025-07-08 02:41:04.242000+00:00,18.0
2025-07-08 02:41:14.648000+00:00,18.0
2025-07-08 02:41:20.588000+00:00,18.0
2025-07-08 02:56:05.200000+00:00,17.0
2025-07-08 02:56:14.152000+00:00,17.0
2025-07-08 02:56:17.285000+00:00,17.0
2025-07-08 03:11:04.705000+00:00,17.0
2025-07-08 03:11:06.952000+00:00,17.0
2025-07-08 03:11:27.745000+00:00,17.0
2025-07-08 03:41:00.840000+00:00,17.0
2025-07-08 03:41:27.724000+00:00,17.0
2025-07-08 03:56:12.206000+00:00,17.0
2025-07-08 03:56:13.886000+00:00,17.0
2025-07-08 04:11:17.555000+00:00,16.0
2025-07-08 04:11:25.899000+00:00,16.0
2025-07-08 04:26:03.561000+00:00,18.0
2025-07-08 04:26:28.338000+00:00,18.0
2025-07-08 04:41:04.272000+00:00,18.0
2025-07-08 04:41:18.211000+00:00,18.0
2025-07-08 04:56:17.416000+00:00,19.0
2025-07-08 04:56:19.904000+00:00,19.0
2025-07-08 05:11:19.966000+00:00,17.0
2025-07-08 05:11:23.485000+00:00,17.0
2025-07-08 05:26:21.478000+00:00,16.0
2025-07-08 05:26:25.041000+00:00,16.0
2025-07-08 05:41:25.512000+00:00,18.0
2025-07-08 05:41:27.939000+00:00,18.0
2025-07-08 05:55:59.075000+00:00,17.0
2025-07-08 05:56:05.156000+00:00,17.0
2025-07-08 06:11:14.269000+00:00,18.0
2025-07-08 06:11:17.791000+00:00,18.0
2025-07-08 06:11:22.355000+00:00,18.0
2025-07-08 06:26:23.725000+00:00,18.0
2025-07-08 06:26:25.906000+00:00,18.0
2025-07-08 06:26:26.241000+00:00,18.0
2025-07-08 06:41:02.451000+00:00,17.0
2025-07-08 06:41:07.571000+00:00,17.0
2025-07-08 07:11:19.161000+00:00,16.0
2025-07-08 07:11:28.057000+00:00,16.0
2025-07-08 07:26:07.079000+00:00,17.0
2025-07-08 07:26:07.160000+00:00,17.0
2025-07-08 07:26:07.718000+00:00,17.0
2025-07-08 07:40:58.548000+00:00,17.0
2025-07-08 07:41:20.638000+00:00,17.0
2025-07-08 07:41:32.509000+00:00,17.0
2025-07-08 07:56:00.883000+00:00,16.0
2025-07-08 07:56:13.781000+00:00,16.0
2025-07-08 07:56:24.024000+00:00,16.0
2025-07-08 08:25:59.350000+00:00,112.0
2025-07-08 08:26:00.464000+00:00,112.0
2025-07-08 08:26:14.726000+00:00,112.0
2025-07-08 08:41:15.788000+00:00,19.0
2025-07-08 08:41:28.148000+00:00,19.0
2025-07-08 09:10:58.444000+00:00,66.0
2025-07-08 09:11:08.819000+00:00,66.0
2025-07-08 09:26:08.054000+00:00,66.0
2025-07-08 09:26:16.373000+00:00,66.0
2025-07-08 09:41:00.861000+00:00,80.0
2025-07-08 09:56:08.380000+00:00,60.0
2025-07-08 10:10:58.603000+00:00,73.0
2025-07-08 10:11:10.558000+00:00,73.0
2025-07-08 10:40:58.276000+00:00,99.0
2025-07-08 10:41:01.157000+00:00,99.0
2025-07-08 11:25:58.449000+00:00,114.0
2025-07-08 11:26:12.529000+00:00,114.0
2025-07-08 11:41:00.664000+00:00,96.0
2025-07-08 11:41:23.563000+00:00,96.0
2025-07-08 11:56:10.263000+00:00,62.0
2025-07-08 11:56:18.899000+00:00,62.0
2025-07-08 12:11:14.574000+00:00,173.0
2025-07-08 12:11:26.420000+00:00,173.0
2025-07-08 12:26:12.193000+00:00,115.0
2025-07-08 12:26:26.914000+00:00,115.0
2025-07-08 12:41:03.070000+00:00,74.0
2025-07-08 12:41:15.035000+00:00,74.0
2025-07-08 12:56:12.532000+00:00,110.0
2025-07-08 12:56:23.673000+00:00,110.0
2025-07-08 13:10:58.577000+00:00,60.0
2025-07-08 13:11:15.243000+00:00,60.0
2025-07-08 13:56:18.604000+00:00,70.0
2025-07-08 13:56:20.844000+00:00,70.0
2025-07-08 13:56:27.362000+00:00,70.0
2025-07-08 14:11:03.087000+00:00,60.0
2025-07-08 14:11:14.286000+00:00,60.0
2025-07-08 14:11:23.452000+00:00,60.0
2025-07-08 14:26:08.955000+00:00,58.0
2025-07-08 14:26:13.801000+00:00,58.0
2025-07-08 14:26:23.081000+00:00,58.0
2025-07-08 14:41:05.961000+00:00,60.0
2025-07-08 14:41:20.980000+00:00,60.0
2025-07-08 14:56:02.751000+00:00,51.0
2025-07-08 14:56:18.600000+00:00,51.0
2025-07-08 15:10:57.955000+00:00,53.0
2025-07-08 15:11:00.516000+00:00,53.0
2025-07-08 15:11:01.156000+00:00,53.0
2025-07-08 15:56:04.083000+00:00,93.0
2025-07-08 15:56:27.540000+00:00,93.0
2025-07-08 16:10:57.910000+00:00,73.0
2025-07-08 16:11:12.542000+00:00,73.0
2025-07-08 16:11:24.473000+00:00,73.0
2025-07-08 16:25:59.721000+00:00,68.0
2025-07-08 16:26:26.855000+00:00,68.0
2025-07-08 16:41:20.313000+00:00,67.0
2025-07-08 16:41:25.646000+00:00,67.0
2025-07-08 16:56:14.715000+00:00,99.0
2025-07-08 16:56:23.181000+00:00,99.0
2025-07-08 17:11:22.875000+00:00,17.0
2025-07-08 17:25:57.687000+00:00,17.0
2025-07-08 17:40:58.469000+00:00,17.0
2025-07-08 17:40:59.848000+00:00,17.0
2025-07-08 17:55:57.636000+00:00,16.0
2025-07-08 17:55:59.555000+00:00,16.0
2025-07-08 17:56:06.595000+00:00,16.0
2025-07-08 18:26:04.158000+00:00,18.0
2025-07-08 18:26:34.848000+00:00,18.0
2025-07-08 18:41:05.060000+00:00,17.0
2025-07-08 18:41:08.900000+00:00,17.0
2025-07-08 18:41:23.949000+00:00,17.0
2025-07-08 18:56:17.988000+00:00,17.0
2025-07-08 18:56:19.795000+00:00,17.0
2025-07-08 18:56:23.748000+00:00,17.0
2025-07-08 19:11:03.469000+00:00,18.0
2025-07-08 19:11:06.668000+00:00,18.0
2025-07-08 19:11:22.026000+00:00,18.0
2025-07-08 19:26:15.972000+00:00,16.0
2025-07-08 19:26:23.858000+00:00,16.0
2025-07-08 19:26:31.011000+00:00,16.0
2025-07-08 19:40:57.464000+00:00,18.0
2025-07-08 19:41:15.684000+00:00,18.0
2025-07-08 19:55:57.363000+00:00,16.0
2025-07-08 19:56:16.468000+00:00,16.0
2025-07-08 20:11:03.113000+00:00,17.0
2025-07-08 20:11:23.225000+00:00,17.0
2025-07-08 20:26:03.952000+00:00,17.0
2025-07-08 20:26:24.077000+00:00,17.0
2025-07-08 20:41:04.911000+00:00,18.0
2025-07-08 20:41:25.039000+00:00,18.0
2025-07-08 20:56:06.313000+00:00,17.0
2025-07-08 20:56:25.938000+00:00,17.0
2025-07-08 21:10:57.493000+00:00,18.0
2025-07-08 21:11:20.911000+00:00,18.0
2025-07-08 21:26:20.526000+00:00,17.0
2025-07-08 21:26:26.767000+00:00,17.0
2025-07-08 21:41:18.081000+00:00,17.0
2025-07-08 21:41:22.399000+00:00,17.0
2025-07-08 21:56:15.322000+00:00,17.0
2025-07-08 21:56:22.156000+00:00,17.0
2025-07-08 22:11:12.169000+00:00,17.0
2025-07-08 22:11:14.815000+00:00,17.0
2025-07-08 22:26:01.781000+00:00,17.0
2025-07-08 22:26:11.402000+00:00,17.0
2025-07-08 22:40:57.458000+00:00,18.0
2025-07-08 22:41:03.599000+00:00,18.0
2025-07-08 22:56:02.484000+00:00,17.0
2025-07-08 22:56:19.028000+00:00,17.0
2025-07-08 23:26:11.985000+00:00,17.0
2025-07-08 23:26:14.857000+00:00,17.0
2025-07-08 23:26:21.897000+00:00,17.0
2025-07-08 23:56:02.062000+00:00,16.0
2025-07-08 23:56:23.734000+00:00,16.0
2025-07-09 00:10:59.452000+00:00,17.0
2025-07-09 00:11:21.423000+00:00,17.0
2025-07-09 00:26:01.012000+00:00,16.0
2025-07-09 00:26:09.883000+00:00,16.0
2025-07-09 00:26:20.709000+00:00,16.0
2025-07-09 00:41:06.185000+00:00,17.0
2025-07-09 00:41:12.831000+00:00,17.0
2025-07-09 00:41:17.428000+00:00,17.0
2025-07-09 00:56:16.227000+00:00,17.0
2025-07-09 00:56:16.614000+00:00,17.0
2025-07-09 00:56:22.270000+00:00,17.0
2025-07-09 01:11:18.576000+00:00,17.0
2025-07-09 01:11:18.710000+00:00,17.0
2025-07-09 01:11:19.813000+00:00,17.0
2025-07-09 01:26:14.807000+00:00,17.0
2025-07-09 01:26:16.463000+00:00,17.0
2025-07-09 01:41:07.945000+00:00,18.0
2025-07-09 01:41:18.308000+00:00,18.0
2025-07-09 01:56:04.716000+00:00,17.0
2025-07-09 02:10:56.849000+00:00,18.0
2025-07-09 02:11:10.277000+00:00,18.0
2025-07-09 02:26:18.763000+00:00,18.0
2025-07-09 02:41:03.428000+00:00,18.0
2025-07-09 02:41:15.318000+00:00,18.0
2025-07-09 02:55:57.021000+00:00,17.0
2025-07-09 02:56:17.722000+00:00,17.0
2025-07-09 03:11:04.876000+00:00,17.0
2025-07-09 03:11:09.400000+00:00,17.0
2025-07-09 03:26:18.234000+00:00,18.0
2025-07-09 03:26:22.374000+00:00,18.0
2025-07-09 03:41:05.554000+00:00,17.0
2025-07-09 03:41:24.081000+00:00,17.0
2025-07-09 03:56:04.793000+00:00,17.0
2025-07-09 03:56:19.690000+00:00,17.0
2025-07-09 04:10:56.710000+00:00,16.0
2025-07-09 04:11:18.631000+00:00,16.0
2025-07-09 04:26:09.455000+00:00,17.0
2025-07-09 04:26:22.656000+00:00,17.0
2025-07-09 04:41:03.898000+00:00,18.0
2025-07-09 04:41:20.555000+00:00,18.0
2025-07-09 04:56:07.580000+00:00,16.0
2025-07-09 04:56:23.464000+00:00,16.0
2025-07-09 05:11:08.461000+00:00,17.0
2025-07-09 05:11:24.284000+00:00,17.0
2025-07-09 05:26:09.373000+00:00,19.0
2025-07-09 05:26:25.785000+00:00,19.0
2025-07-09 05:40:56.692000+00:00,17.0
2025-07-09 05:41:11.210000+00:00,17.0
2025-07-09 05:56:04.009000+00:00,17.0
2025-07-09 05:56:15.851000+00:00,17.0
2025-07-09 06:26:13.921000+00:00,17.0
2025-07-09 06:26:23.847000+00:00,17.0
2025-07-09 06:41:10.594000+00:00,17.0
2025-07-09 06:41:26.272000+00:00,17.0
2025-07-09 06:56:07.214000+00:00,17.0
2025-07-09 06:56:11.016000+00:00,17.0
2025-07-09 06:56:26.094000+00:00,17.0
2025-07-09 07:10:57.251000+00:00,17.0
2025-07-09 07:11:17.730000+00:00,17.0
2025-07-09 07:11:24.133000+00:00,17.0
2025-07-09 07:25:56.242000+00:00,20.0
2025-07-09 07:25:58.666000+00:00,20.0
2025-07-09 07:26:13.635000+00:00,20.0
2025-07-09 07:26:28.571000+00:00,17.0
2025-07-09 07:26:29.212000+00:00,17.0
2025-07-09 07:26:45.635000+00:00,17.0
2025-07-09 07:41:23.612000+00:00,17.0
2025-07-09 07:41:38.324000+00:00,17.0
2025-07-09 07:56:20.790000+00:00,16.0
2025-07-09 07:56:44.436000+00:00,16.0
2025-07-09 08:11:19.476000+00:00,17.0
2025-07-09 08:11:37.821000+00:00,17.0
2025-07-09 08:11:42.612000+00:00,17.0
2025-07-09 08:26:46.135000+00:00,17.0
2025-07-09 08:41:17.300000+00:00,80.0
2025-07-09 08:41:33.450000+00:00,80.0
2025-07-09 08:56:19.667000+00:00,68.0
2025-07-09 08:56:28.733000+00:00,68.0
2025-07-09 09:26:47.332000+00:00,55.0
2025-07-09 09:41:21.680000+00:00,53.0
2025-07-09 09:56:18.536000+00:00,59.0
2025-07-09 09:56:22.741000+00:00,59.0
2025-07-09 10:11:33.079000+00:00,58.0
2025-07-09 10:11:38.437000+00:00,58.0
2025-07-09 10:26:26.204000+00:00,73.0
2025-07-09 10:26:40.874000+00:00,73.0
2025-07-09 10:41:23.080000+00:00,53.0
2025-07-09 10:41:25.972000+00:00,53.0
2025-07-09 10:41:33.289000+00:00,53.0
2025-07-09 10:56:22.897000+00:00,58.0
2025-07-09 10:56:25.184000+00:00,58.0
2025-07-09 11:11:21.708000+00:00,64.0
2025-07-09 11:11:36.031000+00:00,64.0
2025-07-09 11:26:16.669000+00:00,58.0
2025-07-09 11:26:19.204000+00:00,58.0
2025-07-09 11:26:30.582000+00:00,58.0
2025-07-09 11:41:20.468000+00:00,56.0
2025-07-09 11:41:33.381000+00:00,56.0
2025-07-09 11:41:35.636000+00:00,56.0
2025-07-09 11:56:34.256000+00:00,57.0
2025-07-09 11:56:42.334000+00:00,57.0
2025-07-09 11:56:45.845000+00:00,57.0
2025-07-09 12:11:22.306000+00:00,64.0
2025-07-09 12:11:22.910000+00:00,64.0
2025-07-09 12:11:42.812000+00:00,64.0
2025-07-09 12:41:29.952000+00:00,40.0
2025-07-09 12:41:43.960000+00:00,40.0
2025-07-09 12:41:44.724000+00:00,40.0
2025-07-09 13:11:20.324000+00:00,56.0
2025-07-09 13:11:22.004000+00:00,56.0
2025-07-09 13:11:43.308000+00:00,56.0
2025-07-09 13:26:31.595000+00:00,59.0
2025-07-09 13:26:35.187000+00:00,59.0
2025-07-09 13:26:45.929000+00:00,59.0
2025-07-09 13:41:22.733000+00:00,68.0
2025-07-09 13:41:27.539000+00:00,68.0
2025-07-09 13:41:44.154000+00:00,68.0
2025-07-09 13:56:21.693000+00:00,52.0
2025-07-09 13:56:24.934000+00:00,52.0
2025-07-09 13:56:28.911000+00:00,52.0
2025-07-09 14:11:21.093000+00:00,57.0
2025-07-09 14:11:24.091000+00:00,57.0
2025-07-09 14:11:42.693000+00:00,57.0
2025-07-09 14:26:23.504000+00:00,62.0
2025-07-09 14:26:25.896000+00:00,62.0
2025-07-09 14:26:45.163000+00:00,62.0
2025-07-09 14:41:30.138000+00:00,60.0
2025-07-09 14:41:42.623000+00:00,60.0
2025-07-09 14:56:16.517000+00:00,69.0
2025-07-09 15:11:16.208000+00:00,55.0
2025-07-09 15:11:20.197000+00:00,55.0
2025-07-09 15:26:33.793000+00:00,53.0
2025-07-09 15:41:19.283000+00:00,53.0
2025-07-09 15:41:24.008000+00:00,53.0
2025-07-09 15:56:20.556000+00:00,54.0
2025-07-09 15:56:34.956000+00:00,54.0
2025-07-09 16:11:26.524000+00:00,18.0
2025-07-09 16:11:31.243000+00:00,18.0
2025-07-09 16:26:27.570000+00:00,17.0
2025-07-09 16:41:23.486000+00:00,16.0
2025-07-09 16:41:40.354000+00:00,16.0
2025-07-09 16:41:41.298000+00:00,16.0
2025-07-09 17:11:16.206000+00:00,17.0
2025-07-09 17:11:37.771000+00:00,17.0
2025-07-09 17:26:29.811000+00:00,18.0
2025-07-09 17:41:15.960000+00:00,16.0
2025-07-09 17:41:23.896000+00:00,16.0
2025-07-09 17:56:15.907000+00:00,17.0
2025-07-09 17:56:29.261000+00:00,17.0
2025-07-09 17:56:37.826000+00:00,17.0
2025-07-09 18:11:16.925000+00:00,17.0
2025-07-09 18:11:25.424000+00:00,17.0
2025-07-09 18:11:33.742000+00:00,17.0
2025-07-09 18:26:28.926000+00:00,18.0
2025-07-09 18:26:30.187000+00:00,18.0
2025-07-09 18:26:43.295000+00:00,18.0
2025-07-09 18:41:25.462000+00:00,17.0
2025-07-09 18:41:29.490000+00:00,17.0
2025-07-09 18:41:44.519000+00:00,17.0
2025-07-09 18:56:17.054000+00:00,19.0
2025-07-09 18:56:36.196000+00:00,19.0
2025-07-09 19:26:30.020000+00:00,25.0
2025-07-09 19:26:36.526000+00:00,25.0
2025-07-09 19:26:42.754000+00:00,25.0
2025-07-09 20:11:17.734000+00:00,17.0
2025-07-09 20:11:30.357000+00:00,17.0
2025-07-09 20:26:24.125000+00:00,19.0
2025-07-09 20:26:44.920000+00:00,19.0
2025-07-09 20:41:16.002000+00:00,17.0
2025-07-09 20:41:36.421000+00:00,17.0
2025-07-09 20:56:25.728000+00:00,18.0
2025-07-09 20:56:40.124000+00:00,18.0
2025-07-09 21:11:17.890000+00:00,17.0
2025-07-09 21:11:29.416000+00:00,17.0
2025-07-09 21:26:19.240000+00:00,17.0
2025-07-09 21:26:39.946000+00:00,17.0
2025-07-09 21:56:21.153000+00:00,17.0
2025-07-09 21:56:29.670000+00:00,17.0
2025-07-09 22:11:22.264000+00:00,17.0
